Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,OriginAirportName,OriginCity,OriginState,DestAirportID,DestAirportName,DestCity,DestState,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,6,30,7,US,14100,Philadelphia International,Philadelphia,PA,10721,Logan International,Boston,MA,815,-5,0,940,-4,0,0
2013,8,2,5,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,12266,George Bush Intercontinental/Houston,Houston,TX,1505,-6,0,1946,-21,0,0
2013,7,31,3,AA,13930,Chicago O'Hare International,Chicago,IL,13204,Orlando International,Orlando,FL,1040,1,0,1410,-1,0,0
2013,4,4,4,UA,13930,Chicago O'Hare International,Chicago,IL,14057,Portland International,Portland,OR,1203,31,1,1433,15,1,0
2013,7,11,4,AA,13930,Chicago O'Hare International,Chicago,IL,14771,San Francisco International,San Francisco,CA,1840,22,1,2115,14,0,0
2013,4,24,3,US,11278,Ronald Reagan Washington National,Washington,DC,12953,LaGuardia,New York,NY,600,-7,0,704,-10,0,0
2013,10,12,6,9E,11433,Detroit Metro Wayne County,Detroit,MI,13871,Eppley Airfield,Omaha,NE,2004,29,1,2114,21,1,0
2013,7,4,4,OO,14869,Salt Lake City International,Salt Lake City,UT,11292,Denver International,Denver,CO,1100,-3,0,1227,-16,0,0
2013,9,13,5,DL,14122,Pittsburgh International,Pittsburgh,PA,12478,John F. Kennedy International,New York,NY,1825,-5,0,2005,11,0,0
2013,6,10,1,MQ,13303,Miami International,Miami,FL,11042,Cleveland-Hopkins International,Cleveland,OH,2035,3,0,2330,10,0,0
2013,9,23,1,WN,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,12191,William P Hobby,Houston,TX,1115,29,1,1300,18,1,0
2013,5,23,4,OO,14869,Salt Lake City International,Salt Lake City,UT,15016,Lambert-St. Louis International,St. Louis,MO,941,-3,0,1334,-2,0,0
2013,9,6,5,WN,10721,Logan International,Boston,MA,10693,Nashville International,Nashville,TN,1420,9,0,1605,-9,0,0
2013,10,5,6,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14730,Louisville International-Standiford Field,Louisville,KY,1945,-2,0,2108,-10,0,0
2013,7,9,2,OO,14730,Louisville International-Standiford Field,Louisville,KY,13487,Minneapolis-St Paul International,Minneapolis,MN,1915,-5,0,2019,-14,0,0
2013,9,28,6,WN,12191,William P Hobby,Houston,TX,11259,Dallas Love Field,Dallas,TX,1300,-4,0,1355,-1,0,0
2013,4,22,1,US,11278,Ronald Reagan Washington National,Washington,DC,15304,Tampa International,Tampa,FL,1940,-3,0,2156,-2,0,0
2013,4,28,7,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13931,Norfolk International,Norfolk,VA,1945,41,1,2128,16,1,0
2013,5,31,5,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13244,Memphis International,Memphis,TN,1720,-4,0,1748,-20,0,0
2013,5,27,1,MQ,10529,Bradley International,Hartford,CT,13930,Chicago O'Hare International,Chicago,IL,1400,52,1,1535,28,1,0
2013,7,29,1,US,14100,Philadelphia International,Philadelphia,PA,11057,Charlotte Douglas International,Charlotte,NC,2040,-7,0,2224,-32,0,0
2013,7,25,4,OO,14635,Southwest Florida International,Fort Myers,FL,12266,George Bush Intercontinental/Houston,Houston,TX,1659,318,1,1827,312,1,0
2013,9,14,6,WN,15016,Lambert-St. Louis International,St. Louis,MO,11292,Denver International,Denver,CO,700,-5,0,815,-19,0,0
2013,8,5,1,WN,10693,Nashville International,Nashville,TN,14100,Philadelphia International,Philadelphia,PA,2030,-6,0,2325,-17,0,0
2013,9,25,3,WN,14908,John Wayne Airport-Orange County,Santa Ana,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,645,1,0,810,-8,0,0
2013,8,9,5,F9,11292,Denver International,Denver,CO,12953,LaGuardia,New York,NY,1050,40,1,1630,84,1,0
2013,8,22,4,FL,13204,Orlando International,Orlando,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1730,7,0,1900,1,0,0
2013,6,10,1,WN,10721,Logan International,Boston,MA,13198,Kansas City International,Kansas City,MO,810,-2,0,1025,0,0,0
2013,6,1,6,WN,13891,Ontario International,Ontario,CA,12889,McCarran International,Las Vegas,NV,1205,54,1,1305,56,1,0
2013,4,3,3,UA,11618,Newark Liberty International,Newark,NJ,14771,San Francisco International,San Francisco,CA,2045,-8,0,17,-32,0,0
2013,6,19,3,B6,13204,Orlando International,Orlando,FL,12478,John F. Kennedy International,New York,NY,600,-4,0,831,-21,0,0
2013,6,18,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,15304,Tampa International,Tampa,FL,735,-4,0,901,-4,0,0
2013,6,4,2,UA,14771,San Francisco International,San Francisco,CA,12892,Los Angeles International,Los Angeles,CA,700,-5,0,828,-1,0,0
2013,9,10,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12191,William P Hobby,Houston,TX,1045,-2,0,1153,-5,0,0
2013,7,6,6,UA,14771,San Francisco International,San Francisco,CA,12264,Washington Dulles International,Washington,DC,1300,0,,2105,0,1,1
2013,8,18,7,WN,10721,Logan International,Boston,MA,10693,Nashville International,Nashville,TN,1420,8,0,1605,10,0,0
2013,9,19,4,DL,14679,San Diego International,San Diego,CA,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1100,-5,0,1812,-19,0,0
2013,5,19,7,B6,12264,Washington Dulles International,Washington,DC,13796,Metropolitan Oakland International,Oakland,CA,800,-4,0,1056,-40,0,0
2013,9,6,5,UA,14771,San Francisco International,San Francisco,CA,13930,Chicago O'Hare International,Chicago,IL,2328,-10,0,535,-28,0,0
2013,4,10,3,WN,14831,Norman Y. Mineta San Jose International,San Jose,CA,10800,Bob Hope,Burbank,CA,1200,-3,0,1300,-8,0,0
2013,5,26,7,AA,13303,Miami International,Miami,FL,14492,Raleigh-Durham International,Raleigh/Durham,NC,1005,7,0,1210,-4,0,0
2013,5,17,5,UA,12264,Washington Dulles International,Washington,DC,13930,Chicago O'Hare International,Chicago,IL,1451,2,0,1549,-15,0,0
2013,8,3,6,AS,13830,Kahului Airport,Kahului,HI,14831,Norman Y. Mineta San Jose International,San Jose,CA,1255,-5,0,2033,8,0,0
2013,9,24,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,843,-3,0,1035,-11,0,0
2013,5,23,4,WN,10423,Austin - Bergstrom International,Austin,TX,11292,Denver International,Denver,CO,1550,7,0,1700,1,0,0
2013,8,5,1,DL,13487,Minneapolis-St Paul International,Minneapolis,MN,14057,Portland International,Portland,OR,1735,44,1,1915,40,1,0
2013,5,23,4,WN,14747,Seattle/Tacoma International,Seattle,WA,10140,Albuquerque International Sunport,Albuquerque,NM,1305,4,0,1700,9,0,0
2013,4,9,2,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12889,McCarran International,Las Vegas,NV,1010,1,0,1200,-23,0,0
2013,7,7,7,DL,12889,McCarran International,Las Vegas,NV,13204,Orlando International,Orlando,FL,2235,-4,0,602,-6,0,0
2013,9,23,1,FL,13204,Orlando International,Orlando,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,915,8,0,1045,13,0,0
2013,8,17,6,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14683,San Antonio International,San Antonio,TX,1105,-1,0,1235,-5,0,0
2013,5,28,2,WN,14570,Reno/Tahoe International,Reno,NV,14057,Portland International,Portland,OR,1830,-5,0,1955,-5,0,0
2013,7,12,5,US,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,14100,Philadelphia International,Philadelphia,PA,1925,10,0,2202,9,0,0
2013,10,19,6,WN,11066,Port Columbus International,Columbus,OH,10693,Nashville International,Nashville,TN,710,3,0,725,9,0,0
2013,7,22,1,HA,13830,Kahului Airport,Kahului,HI,12173,Honolulu International,Honolulu,HI,954,-6,0,1028,-4,0,0
2013,9,15,7,WN,14679,San Diego International,San Diego,CA,14893,Sacramento International,Sacramento,CA,2110,12,0,2235,12,0,0
2013,10,11,5,WN,13232,Chicago Midway International,Chicago,IL,12191,William P Hobby,Houston,TX,830,5,0,1105,6,0,0
2013,9,30,1,UA,11292,Denver International,Denver,CO,14771,San Francisco International,San Francisco,CA,1637,15,1,1814,4,0,0
2013,6,3,1,US,11278,Ronald Reagan Washington National,Washington,DC,13204,Orlando International,Orlando,FL,1755,-3,0,2009,32,1,0
2013,9,15,7,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14683,San Antonio International,San Antonio,TX,1530,15,1,1700,-1,0,0
2013,6,14,5,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,14307,Theodore Francis Green State,Providence,RI,2200,31,1,2310,34,1,0
2013,8,10,6,AA,11278,Ronald Reagan Washington National,Washington,DC,13930,Chicago O'Hare International,Chicago,IL,1155,-2,0,1255,-7,0,0
2013,5,2,4,AA,13303,Miami International,Miami,FL,12953,LaGuardia,New York,NY,1100,-7,0,1359,-10,0,0
2013,8,1,4,WN,11259,Dallas Love Field,Dallas,TX,10140,Albuquerque International Sunport,Albuquerque,NM,2100,26,1,2145,18,1,0
2013,10,15,2,EV,13930,Chicago O'Hare International,Chicago,IL,13198,Kansas City International,Kansas City,MO,1655,75,1,1823,76,1,0
2013,6,29,6,DL,14635,Southwest Florida International,Fort Myers,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,705,-8,0,846,-13,0,0
2013,10,3,4,EV,12264,Washington Dulles International,Washington,DC,12266,George Bush Intercontinental/Houston,Houston,TX,600,-1,0,820,-20,0,0
2013,4,16,2,EV,11292,Denver International,Denver,CO,13244,Memphis International,Memphis,TN,1000,52,1,1316,72,1,0
2013,6,7,5,FL,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1100,20,1,1330,18,1,0
2013,10,8,2,WN,12889,McCarran International,Las Vegas,NV,12892,Los Angeles International,Los Angeles,CA,1700,24,1,1810,19,1,0
2013,4,22,1,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,2115,-2,0,2310,-8,0,0
2013,10,28,1,UA,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,11042,Cleveland-Hopkins International,Cleveland,OH,1159,-3,0,1447,-3,0,0
2013,5,13,1,EV,13342,General Mitchell International,Milwaukee,WI,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,1705,36,1,1925,15,1,0
2013,4,18,4,US,11057,Charlotte Douglas International,Charlotte,NC,14492,Raleigh-Durham International,Raleigh/Durham,NC,1124,-1,0,1212,8,0,0
2013,4,4,4,WN,13931,Norfolk International,Norfolk,VA,13232,Chicago Midway International,Chicago,IL,645,-2,0,755,-8,0,0
2013,5,1,3,VX,14771,San Francisco International,San Francisco,CA,12264,Washington Dulles International,Washington,DC,1450,-2,0,2250,15,1,0
2013,10,18,5,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10721,Logan International,Boston,MA,1420,-2,0,1652,-16,0,0
2013,4,5,5,WN,14893,Sacramento International,Sacramento,CA,14679,San Diego International,San Diego,CA,805,-2,0,935,-11,0,0
2013,6,29,6,WN,12191,William P Hobby,Houston,TX,15016,Lambert-St. Louis International,St. Louis,MO,1625,22,1,1830,9,0,0
2013,5,19,7,US,11057,Charlotte Douglas International,Charlotte,NC,14057,Portland International,Portland,OR,2023,20,1,2245,19,1,0
2013,7,10,3,EV,13871,Eppley Airfield,Omaha,NE,11433,Detroit Metro Wayne County,Detroit,MI,1740,0,,2041,0,1,1
2013,8,20,2,DL,14057,Portland International,Portland,OR,13487,Minneapolis-St Paul International,Minneapolis,MN,905,-7,0,1422,-18,0,0
2013,10,17,4,UA,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,12266,George Bush Intercontinental/Houston,Houston,TX,1822,-1,0,2003,-6,0,0
2013,8,18,7,US,15304,Tampa International,Tampa,FL,11057,Charlotte Douglas International,Charlotte,NC,1715,47,1,1856,41,1,0
2013,7,28,7,AA,10423,Austin - Bergstrom International,Austin,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,915,-7,0,1020,-7,0,0
2013,4,23,2,WN,12892,Los Angeles International,Los Angeles,CA,13198,Kansas City International,Kansas City,MO,600,3,0,1115,2,0,0
2013,9,18,3,MQ,11433,Detroit Metro Wayne County,Detroit,MI,13930,Chicago O'Hare International,Chicago,IL,1435,0,0,1450,-9,0,0
2013,6,28,5,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,10792,Buffalo Niagara International,Buffalo,NY,2155,246,1,2300,241,1,0
2013,6,28,5,AA,11292,Denver International,Denver,CO,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,915,-3,0,1215,-16,0,0
2013,9,7,6,AA,12889,McCarran International,Las Vegas,NV,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,825,-7,0,1310,-17,0,0
2013,9,30,1,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12953,LaGuardia,New York,NY,2145,-16,0,2358,-18,0,0
2013,10,4,5,UA,12266,George Bush Intercontinental/Houston,Houston,TX,14747,Seattle/Tacoma International,Seattle,WA,2110,7,0,2349,-12,0,0
2013,10,12,6,UA,13930,Chicago O'Hare International,Chicago,IL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1945,80,1,2235,71,1,0
2013,4,2,2,US,11057,Charlotte Douglas International,Charlotte,NC,11433,Detroit Metro Wayne County,Detroit,MI,1125,-5,0,1310,-2,0,0
2013,8,27,2,OO,13930,Chicago O'Hare International,Chicago,IL,11042,Cleveland-Hopkins International,Cleveland,OH,550,-4,0,805,-2,0,0
2013,8,4,7,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,12953,LaGuardia,New York,NY,1735,5,0,2210,-23,0,0
2013,4,15,1,WN,14057,Portland International,Portland,OR,12889,McCarran International,Las Vegas,NV,810,0,0,1015,-7,0,0
2013,10,15,2,EV,10693,Nashville International,Nashville,TN,12266,George Bush Intercontinental/Houston,Houston,TX,1235,-6,0,1441,-3,0,0
2013,9,3,2,DL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1900,-1,0,2056,-6,0,0
2013,9,9,1,WN,10792,Buffalo Niagara International,Buffalo,NY,13232,Chicago Midway International,Chicago,IL,645,9,0,740,37,1,0
2013,8,17,6,DL,11278,Ronald Reagan Washington National,Washington,DC,14869,Salt Lake City International,Salt Lake City,UT,730,-5,0,1004,-7,0,0
2013,5,7,2,WN,14908,John Wayne Airport-Orange County,Santa Ana,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,1855,0,0,2010,-15,0,0
2013,8,13,2,AS,14747,Seattle/Tacoma International,Seattle,WA,12892,Los Angeles International,Los Angeles,CA,1755,-6,0,2025,7,0,0
2013,8,2,5,AA,10423,Austin - Bergstrom International,Austin,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,755,7,0,900,1,0,0
2013,8,23,5,WN,14570,Reno/Tahoe International,Reno,NV,12889,McCarran International,Las Vegas,NV,740,-5,0,855,-12,0,0
2013,9,25,3,US,14492,Raleigh-Durham International,Raleigh/Durham,NC,14100,Philadelphia International,Philadelphia,PA,1145,-8,0,1309,-17,0,0
2013,4,20,6,WN,14831,Norman Y. Mineta San Jose International,San Jose,CA,13891,Ontario International,Ontario,CA,1445,0,0,1550,-3,0,0
2013,7,3,3,WN,13198,Kansas City International,Kansas City,MO,10721,Logan International,Boston,MA,1735,14,0,2145,-9,0,0
2013,9,28,6,UA,14771,San Francisco International,San Francisco,CA,12266,George Bush Intercontinental/Houston,Houston,TX,1205,5,0,1755,-5,0,0
2013,5,8,3,WN,14683,San Antonio International,San Antonio,TX,11259,Dallas Love Field,Dallas,TX,1345,3,0,1445,-1,0,0
2013,9,3,2,UA,15304,Tampa International,Tampa,FL,12266,George Bush Intercontinental/Houston,Houston,TX,804,0,0,922,-18,0,0
2013,9,24,2,OO,14635,Southwest Florida International,Fort Myers,FL,11042,Cleveland-Hopkins International,Cleveland,OH,1205,-2,0,1436,5,0,0
2013,7,8,1,EV,12264,Washington Dulles International,Washington,DC,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,949,78,1,1130,74,1,0
2013,4,13,6,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,2120,-3,0,2310,-5,0,0
2013,6,23,7,AS,14831,Norman Y. Mineta San Jose International,San Jose,CA,14747,Seattle/Tacoma International,Seattle,WA,2030,-3,0,2220,6,0,0
2013,8,16,5,UA,13830,Kahului Airport,Kahului,HI,12892,Los Angeles International,Los Angeles,CA,1415,-4,0,2240,4,0,0
2013,8,24,6,UA,14679,San Diego International,San Diego,CA,12266,George Bush Intercontinental/Houston,Houston,TX,1459,9,0,2005,-4,0,0
2013,7,24,3,UA,11618,Newark Liberty International,Newark,NJ,13930,Chicago O'Hare International,Chicago,IL,900,-4,0,1025,12,0,0
2013,5,20,1,AA,13930,Chicago O'Hare International,Chicago,IL,14771,San Francisco International,San Francisco,CA,1430,4,0,1710,-22,0,0
2013,9,1,7,US,12266,George Bush Intercontinental/Houston,Houston,TX,14100,Philadelphia International,Philadelphia,PA,1301,-6,0,1720,-6,0,0
2013,8,15,4,9E,13931,Norfolk International,Norfolk,VA,11433,Detroit Metro Wayne County,Detroit,MI,710,-7,0,916,-28,0,0
2013,7,3,3,OO,14869,Salt Lake City International,Salt Lake City,UT,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1340,-3,0,1718,-26,0,0
2013,8,17,6,HA,12173,Honolulu International,Honolulu,HI,14771,San Francisco International,San Francisco,CA,1415,-5,0,2215,13,0,0
2013,8,31,6,WN,14683,San Antonio International,San Antonio,TX,10693,Nashville International,Nashville,TN,1200,-1,0,1410,0,0,0
2013,5,1,3,AA,13303,Miami International,Miami,FL,12478,John F. Kennedy International,New York,NY,1600,164,1,1920,148,1,0
2013,5,23,4,US,14100,Philadelphia International,Philadelphia,PA,13204,Orlando International,Orlando,FL,650,-3,0,910,-5,0,0
2013,10,6,7,DL,11433,Detroit Metro Wayne County,Detroit,MI,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,735,-3,0,936,1,0,0
2013,4,17,3,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,15016,Lambert-St. Louis International,St. Louis,MO,800,-2,0,950,-14,0,0
2013,6,29,6,US,14771,San Francisco International,San Francisco,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,2055,-6,0,2252,-6,0,0
2013,7,3,3,DL,13204,Orlando International,Orlando,FL,11433,Detroit Metro Wayne County,Detroit,MI,1818,61,1,2100,36,1,0
2013,5,25,6,DL,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,820,0,0,1014,13,0,0
2013,4,15,1,EV,11618,Newark Liberty International,Newark,NJ,10693,Nashville International,Nashville,TN,1930,12,0,2101,-6,0,0
2013,6,30,7,UA,14771,San Francisco International,San Francisco,CA,14747,Seattle/Tacoma International,Seattle,WA,2300,-1,0,112,-10,0,0
2013,7,11,4,UA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,13930,Chicago O'Hare International,Chicago,IL,1444,-1,0,1709,3,0,0
2013,7,21,7,WN,11292,Denver International,Denver,CO,10693,Nashville International,Nashville,TN,1435,64,1,1805,54,1,0
2013,5,10,5,WN,14893,Sacramento International,Sacramento,CA,10800,Bob Hope,Burbank,CA,950,1,0,1100,-5,0,0
2013,4,22,1,US,12339,Indianapolis International,Indianapolis,IN,11057,Charlotte Douglas International,Charlotte,NC,1210,-5,0,1344,-2,0,0
2013,6,4,2,MQ,13487,Minneapolis-St Paul International,Minneapolis,MN,12953,LaGuardia,New York,NY,1645,12,0,2025,-5,0,0
2013,10,9,3,AA,13930,Chicago O'Hare International,Chicago,IL,12953,LaGuardia,New York,NY,1540,-1,0,1900,-14,0,0
2013,8,3,6,DL,10529,Bradley International,Hartford,CT,13204,Orlando International,Orlando,FL,830,-5,0,1115,-15,0,0
2013,4,23,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14635,Southwest Florida International,Fort Myers,FL,1820,-3,0,2007,-20,0,0
2013,6,10,1,US,11057,Charlotte Douglas International,Charlotte,NC,13198,Kansas City International,Kansas City,MO,1130,-2,0,1249,5,0,0
2013,7,15,1,OO,14869,Salt Lake City International,Salt Lake City,UT,10423,Austin - Bergstrom International,Austin,TX,1420,3,0,1814,-3,0,0
2013,4,4,4,YV,14524,Richmond International,Richmond,VA,11057,Charlotte Douglas International,Charlotte,NC,1935,0,0,2046,0,0,0
2013,10,7,1,WN,12191,William P Hobby,Houston,TX,13495,Louis Armstrong New Orleans International,New Orleans,LA,1840,2,0,1940,-3,0,0
2013,10,30,3,VX,14831,Norman Y. Mineta San Jose International,San Jose,CA,12892,Los Angeles International,Los Angeles,CA,855,-8,0,1010,-16,0,0
2013,7,15,1,EV,10693,Nashville International,Nashville,TN,12264,Washington Dulles International,Washington,DC,1323,37,1,1613,32,1,0
2013,9,10,2,B6,12954,Long Beach Airport,Long Beach,CA,14771,San Francisco International,San Francisco,CA,1705,-10,0,1823,-12,0,0
2013,8,13,2,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,12173,Honolulu International,Honolulu,HI,1359,-2,0,1729,2,0,0
2013,10,4,5,B6,14122,Pittsburgh International,Pittsburgh,PA,10721,Logan International,Boston,MA,1110,-8,0,1239,-7,0,0
2013,10,20,7,UA,14771,San Francisco International,San Francisco,CA,13930,Chicago O'Hare International,Chicago,IL,823,6,0,1440,-8,0,0
2013,7,17,3,WN,14771,San Francisco International,San Francisco,CA,11292,Denver International,Denver,CO,1400,9,0,1735,-5,0,0
2013,9,5,4,AS,11292,Denver International,Denver,CO,14747,Seattle/Tacoma International,Seattle,WA,845,-8,0,1045,-32,0,0
